Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
DELPHIFX.txt,389.1,Broadening bottom (BB),04/22/2019,05/22/2019,Down,06/18/2019,508,486.35,"5,005",403.1,06/19/2019,491.1 or -3%,542.14 or 3%,Target (491.1) reached on 06/18/2019,31,Short,
DHANUKA.txt,805.45,Broadening bottom (BB),02/23/2012,04/19/2012,Up,05/07/2012,87.5,88.5,"11,746",104.7,06/26/2012,96.85 or 11%,81.26 or -6%,Target (96.85) reached on 05/28/2012,57,Short,
DHANUKA.txt,805.45,Broadening bottom (BB),07/01/2022,07/27/2022,Up,08/18/2022,710,716,"26,873",750,09/02/2022,740 or 4%,656.53 or -4%,Target (740) reached on 09/01/2022,27,Short,
DHUNINV.txt,699.6,Broadening bottom (BB),12/05/2016,12/23/2016,Up,04/03/2017,180.55,194,"1,181",421.95,06/14/2017,204.55 or 13%,160.6 or -7%,Target (204.55) reached on 04/12/2017,19,Tall,
DICIND.txt,421.45,Broadening bottom (BB),08/23/2016,09/19/2016,Down,09/29/2016,532.55,525.25,"2,642",511.05,09/29/2016,500.65 or -6%,579.02 or 5%,Stop (579.02) triggered on 10/17/2016,28,Short,
DICIND.txt,421.45,Broadening bottom (BB),08/08/2017,10/10/2017,Up,12/13/2017,536,599,"9,024",624.9,01/05/2018,595.05 or 11%,454.74 or -7%,Target (595.05) reached on 12/14/2017,64,Short,
DISHTV.txt,14.85,Broadening bottom (BB),08/19/2016,09/16/2016,Down,09/29/2016,91.2,90.9,"6,274,322",76.05,11/09/2016,79.95 or -12%,104.78 or 7%,Target (79.95) reached on 11/09/2016,29,Short,
DLF.txt,489.2,Broadening bottom (BB),09/01/2016,10/05/2016,Down,11/09/2016,138.1,120.45,"8,121,109",108.35,11/09/2016,115.9 or -16%,155.18 or 7%,Target (115.9) reached on 11/09/2016,35,Tall,
DPSCLTD.txt,12.2,Broadening bottom (BB),05/29/2017,06/19/2017,Down,06/27/2017,37.25,37.25,"78,834",33.05,07/25/2017,32.5 or -13%,42.22 or 7%,Target (32.5) reached on 08/11/2017,22,Short,
DREDGECORP.txt,337.85,Broadening bottom (BB),11/23/2012,02/11/2013,Down,06/13/2013,190.95,187,"26,893",154.1,07/31/2013,130 or -32%,226.26 or 8%,Stop (226.26) triggered on 08/08/2013,81,Tall,
DREDGECORP.txt,337.85,Broadening bottom (BB),03/27/2015,07/03/2015,Up,07/31/2015,423.7,442.8,"81,526",484,08/10/2015,506.4 or 20%,368.61 or -8%,Stop (368.61) triggered on 08/24/2015,99,Tall,
ECLERX.txt,1762.6,Broadening bottom (BB),05/26/2017,07/28/2017,Down,08/03/2017,1275,1262,"9,650",1161,09/25/2017,1156.15 or -9%,1347.61 or 4%,Stop (1347.61) triggered on 11/24/2017,64,Short,
EICHERMOT.txt,3562.1,Broadening bottom (BB),02/27/2009,03/26/2009,Down,04/08/2009,20.6,19.11,"655,258",18.41,04/08/2009,16 or -22%,23.93 or 10%,Stop (23.93) triggered on 05/18/2009,28,Tall,
EIMCOELECO.txt,619.25,Broadening bottom (BB),12/30/2004,03/04/2005,Up,05/05/2005,222.35,230,"2,163",341,06/16/2005,273.6 or 23%,180.23 or -11%,Target (273.6) reached on 05/12/2005,65,Tall,
EIMCOELECO.txt,619.25,Broadening bottom (BB),09/23/2020,11/27/2020,Up,12/17/2020,345,345,"1,815",413.5,01/05/2021,403 or 17%,304.38 or -9%,Stop (304.38) triggered on 12/22/2020,66,Tall,
ENGINERSIN.txt,120.75,Broadening bottom (BB),11/20/2019,12/30/2019,Down,01/08/2020,97.5,97.5,"1,169,078",49.2,03/13/2020,88.65 or -9%,104.13 or 4%,Stop (104.13) triggered on 01/15/2020,41,Short,
ENIL.txt,129.85,Broadening bottom (BB),08/05/2014,10/10/2014,Up,10/20/2014,459.75,460,"17,587",616.6,01/16/2015,523.45 or 14%,403.24 or -8%,Target (523.45) reached on 11/11/2014,67,Tall,
ENIL.txt,129.85,Broadening bottom (BB),02/19/2018,03/23/2018,Up,03/28/2018,729.85,731.15,"35,907",763,03/28/2018,793.7 or 9%,648.22 or -6%,Stop (648.22) triggered on 05/03/2018,33,Short,
EPL.txt,211.8,Broadening bottom (BB),07/04/2013,08/28/2013,Down,09/03/2013,17.77,17.38,"202,077",17.08,09/04/2013,13.12 or -26%,20.29 or 10%,Stop (20.29) triggered on 10/07/2013,56,Tall,
EPL.txt,211.8,Broadening bottom (BB),11/13/2018,11/27/2018,Up,12/03/2018,89.55,95.75,"158,385",120,01/22/2019,94.4 or 5%,81.62 or -6%,Target (94.4) reached on 12/03/2018,15,Short,
EPL.txt,211.8,Broadening bottom (BB),02/23/2021,05/11/2021,Up,05/20/2021,248.7,248.7,"678,040",291.95,06/23/2021,295.4 or 19%,224.6 or -7%,Stop (224.6) triggered on 08/20/2021,78,Tall,
EQUITASBNK.txt,88.8,Broadening bottom (BB),11/08/2021,11/30/2021,Down,01/07/2022,58.3,58.3,"941,451",47.4,01/07/2022,48.4 or -17%,64.03 or 7%,Target (48.4) reached on 01/07/2022,23,Tall,
ESABINDIA.txt,4000.25,Broadening bottom (BB),08/05/2010,10/01/2010,Up,10/05/2010,592.25,602,"6,086",607,10/05/2010,639.5 or 8%,555.37 or -5%,Stop (555.37) triggered on 10/29/2010,58,Short,
ESCORTS.txt,2162.8,Broadening bottom (BB),08/03/2020,09/03/2020,Up,09/14/2020,1235.85,1242.5,"2,663,811",1468.45,02/09/2021,1394.3 or 13%,1073 or -9%,Target (1394.3) reached on 11/12/2020,32,Tall,
EVERESTIND.txt,934.1,Broadening bottom (BB),09/06/2021,12/17/2021,Up,12/27/2021,478.5,522,"91,501",713.05,02/04/2022,591.5 or 24%,411.26 or -9%,Target (591.5) reached on 01/03/2022,103,Tall,
EXCELINDUS.txt,983,Broadening bottom (BB),02/05/2009,03/12/2009,Up,04/15/2009,31.5,31.5,"1,494",35,04/15/2009,41 or 30%,23.46 or -19%,Target (41) reached on 05/21/2009,36,Tall,
EXPLEOSOL.txt,1614.9,Broadening bottom (BB),04/18/2017,06/07/2017,Down,06/12/2017,516.55,516.55,"21,713",405,08/22/2017,451.15 or -13%,597.97 or 7%,Target (451.15) reached on 08/14/2017,51,Short,
EXXARO.txt,116.95,Broadening bottom (BB),11/10/2021,11/30/2021,Down,12/20/2021,139.1,137.95,"420,513",98.45,02/15/2022,115.25 or -17%,160.7 or 9%,Target (115.25) reached on 02/15/2022,21,Tall,
FDC.txt,309.65,Broadening bottom (BB),09/03/2013,10/21/2013,Up,10/29/2013,88.5,88.8,"38,500",143.65,12/27/2013,96 or 8%,78.78 or -5%,Target (96) reached on 11/19/2013,49,Short,
FIEMIND.txt,1729,Broadening bottom (BB),05/20/2011,08/25/2011,Up,10/26/2011,174.8,180,"7,188",184,11/03/2011,208.6 or 19%,152.56 or -7%,Stop (152.56) triggered on 11/21/2011,98,Tall,
FIEMIND.txt,1729,Broadening bottom (BB),10/04/2017,12/04/2017,Up,12/15/2017,953.4,990.5,"13,072",1065,01/04/2018,1021.8 or 7%,903.9 or -4%,Target (1021.8) reached on 12/19/2017,62,Short,
FMGOETZE.txt,366.7,Broadening bottom (BB),12/04/2007,01/01/2008,Down,01/21/2008,135.05,114.45,"72,735",115.25,01/21/2008,84.5 or -37%,168.86 or 16%,Target (84.5) reached on 03/04/2008,29,Tall,
FMGOETZE.txt,366.7,Broadening bottom (BB),08/29/2012,02/04/2013,Down,03/26/2014,180,180,"4,644",174,05/15/2014,138.45 or -23%,207.82 or 10%,Stop (207.82) triggered on 04/22/2014,160,Tall,
FORTIS.txt,303.05,Broadening bottom (BB),06/14/2018,07/03/2018,Up,07/13/2018,145.9,147,"4,912,672",152.3,08/20/2018,162.55 or 11%,128.36 or -8%,Stop (128.36) triggered on 10/23/2018,20,Short,
FORTIS.txt,303.05,Broadening bottom (BB),09/26/2018,10/31/2018,Up,11/15/2018,141.8,143.75,"1,496,363",153,12/13/2018,157.15 or 11%,132.26 or -6%,Stop (132.26) triggered on 12/14/2018,36,Short,
FORTIS.txt,303.05,Broadening bottom (BB),01/22/2019,02/20/2019,Up,03/12/2019,139,142.8,"1,177,325",144.85,04/12/2019,145 or 4%,129.89 or -3%,Stop (129.89) triggered on 05/13/2019,30,Short,
FOSECOIND.txt,2718,Broadening bottom (BB),09/01/2021,10/29/2021,Down,11/29/2021,1405.9,1391.75,"2,165",1250.9,02/24/2022,1261.8 or -10%,1534.83 or 6%,Stop (1534.83) triggered on 12/16/2021,59,Short,
GAIL.txt,108.25,Broadening bottom (BB),05/24/2016,07/04/2016,Up,09/06/2016,113.26,114.17,"5,761,243",162.64,05/03/2017,124.82 or 10%,105.05 or -4%,Stop (105.05) triggered on 09/27/2016,42,Short,
GAIL.txt,108.25,Broadening bottom (BB),04/02/2018,05/21/2018,Down,05/24/2018,159.5,156.5,"7,992,550",149.38,05/24/2018,143.27 or -10%,175.18 or 6%,Stop (175.18) triggered on 05/31/2018,50,Short,
GANDHITUBE.txt,594.6,Broadening bottom (BB),06/26/2012,07/23/2012,Up,11/16/2012,144.5,165,"2,551",185.9,11/29/2012,156.35 or 8%,129.03 or -6%,Target (156.35) reached on 11/16/2012,28,Short,
GANDHITUBE.txt,594.6,Broadening bottom (BB),03/15/2017,05/17/2017,Down,07/27/2017,323.05,320.55,"3,719",280,08/11/2017,271.4 or -16%,341.99 or 5%,Stop (341.99) triggered on 09/04/2017,64,Tall,
GANECOS.txt,1035.25,Broadening bottom (BB),08/29/2019,10/10/2019,Up,10/22/2019,260.4,270.05,"10,447",284,11/01/2019,282.15 or 8%,228.09 or -7%,Target (282.15) reached on 11/01/2019,43,Short,
GANESHHOUC.txt,364.1,Broadening bottom (BB),08/26/2016,11/22/2016,Up,02/06/2017,85.4,86.05,"136,726",132.5,05/10/2017,112.8 or 32%,76.7 or -7%,Stop (76.7) triggered on 02/15/2017,89,Tall,
GANESHHOUC.txt,364.1,Broadening bottom (BB),11/01/2022,01/11/2023,Down,02/22/2023,316.95,309,"45,199",262.1,03/29/2023,234 or -26%,361.02 or 10%,Stop (361.02) triggered on 05/09/2023,72,Tall,
GARFIBRES.txt,3156.85,Broadening bottom (BB),02/16/2018,06/15/2018,Up,06/26/2018,1038.4,1043.55,"14,216",1362.4,07/12/2018,1194.3 or 15%,945.86 or -5%,Target (1194.3) reached on 07/09/2018,120,Tall,
GEECEE.txt,173.1,Broadening bottom (BB),06/21/2010,07/12/2010,Up,08/10/2010,67.35,68.65,"18,079",69.8,08/10/2010,72.7 or 8%,61.41 or -6%,Stop (61.41) triggered on 08/27/2010,22,Short,
GENCON.txt,61.05,Broadening bottom (BB),08/20/2021,10/25/2021,Down,11/12/2021,38.45,38.3,"50,782",33.4,11/12/2021,24.95 or -35%,44.91 or 11%,Stop (44.91) triggered on 01/11/2023,67,Tall,
GEOJITFSL.txt,45.3,Broadening bottom (BB),10/20/2022,01/10/2023,Down,03/14/2023,44.05,43.7,"314,453",41.55,03/20/2023,36.6 or -17%,46.92 or 4%,Stop (46.92) triggered on 03/20/2023,83,Tall,
GEPIL.txt,169.7,Broadening bottom (BB),05/06/2016,08/05/2016,Down,09/14/2016,561.05,559.9,"19,659",435.5,11/22/2016,467.2 or -17%,608.49 or 4%,Target (467.2) reached on 11/15/2016,92,Tall,
GFLLIMITED.txt,57.8,Broadening bottom (BB),08/17/2016,09/12/2016,Down,09/16/2016,66.16,65.15,"763,890",52.32,11/09/2016,58.67 or -11%,74.47 or 7%,Target (58.67) reached on 11/07/2016,27,Short,
GHCL.txt,509.15,Broadening bottom (BB),08/06/2007,08/23/2007,Up,09/04/2007,122.5,137.8,"164,152",179,11/16/2007,134 or 9%,103.9 or -9%,Target (134) reached on 09/05/2007,18,Short,
GICRE.txt,187.95,Broadening bottom (BB),11/29/2021,02/01/2022,Down,02/14/2022,131.2,131.2,"670,705",109.1,02/24/2022,114.05 or -13%,144.76 or 6%,Target (114.05) reached on 02/24/2022,65,Short,
GILLETTE.txt,4547.45,Broadening bottom (BB),02/08/2008,03/12/2008,Down,03/18/2008,855,849.9,"5,054",800,03/18/2008,731 or -15%,960.77 or 8%,Stop (960.77) triggered on 04/24/2008,34,Short,
GIPCL.txt,97.15,Broadening bottom (BB),09/14/2016,09/29/2016,Up,10/05/2016,89.9,91.9,"76,609",109.4,11/10/2016,94 or 5%,82.6 or -6%,Target (94) reached on 10/10/2016,16,Short,
GKWLIMITED.txt,960.65,Broadening bottom (BB),06/08/2012,07/11/2012,Up,07/24/2012,419.4,419.4,133,515.2,11/29/2012,445.8 or 6%,382.76 or -4%,Target (445.8) reached on 11/21/2012,34,Short,
GKWLIMITED.txt,960.65,Broadening bottom (BB),12/28/2012,03/26/2013,Down,09/11/2013,395,370,179,357,09/16/2013,365 or -8%,400.1 or 0%,Target (365) reached on 09/16/2013,89,Short,
GKWLIMITED.txt,960.65,Broadening bottom (BB),05/16/2017,07/10/2017,Up,09/05/2017,448,448,330,598.25,09/11/2017,545.7 or 22%,405.55 or -4%,Target (545.7) reached on 09/11/2017,56,Tall,
GLAXO.txt,1431.25,Broadening bottom (BB),07/22/2014,08/12/2014,Up,09/08/2014,1265,1273.5,"17,316",1912.5,08/05/2015,1305 or 3%,1196.19 or -3%,Target (1305) reached on 09/23/2014,22,Short,
GLAXO.txt,1431.25,Broadening bottom (BB),12/26/2016,02/27/2017,Down,04/18/2017,1328.1,1320,"18,405",1100.6,06/16/2017,1256.95 or -5%,1390.62 or 3%,Target (1256.95) reached on 04/28/2017,64,Short,
GLAXO.txt,1431.25,Broadening bottom (BB),08/14/2017,09/29/2017,Up,11/01/2017,1295,1321.97,"18,194",1350,11/06/2017,1414 or 9%,1221.41 or -4%,Stop (1221.41) triggered on 11/29/2017,47,Short,
GLAXO.txt,1431.25,Broadening bottom (BB),09/30/2020,10/16/2020,Down,10/22/2020,1511,1511,"121,290",1391,11/04/2020,1410 or -7%,1630.22 or 5%,Target (1410) reached on 11/02/2020,17,Short,
GNFC.txt,588.45,Broadening bottom (BB),10/22/2012,12/04/2012,Down,01/24/2013,79.3,78.75,"52,366",69.9,03/21/2013,72.35 or -9%,84.5 or 4%,Target (72.35) reached on 03/14/2013,44,Short,
GNFC.txt,588.45,Broadening bottom (BB),02/18/2013,03/15/2013,Up,04/23/2013,80,82.65,"43,237",90.55,05/08/2013,89.4 or 12%,70.5 or -6%,Target (89.4) reached on 05/08/2013,26,Tall,
GNFC.txt,588.45,Broadening bottom (BB),12/26/2022,05/08/2023,Up,05/11/2023,605.45,624.85,"1,189,094",,,726.45 or 20%,557.62 or -5%,Open,134,Tall,
GODFRYPHLP.txt,1722,Broadening bottom (BB),09/17/2013,12/19/2013,Up,02/07/2014,587.8,620.02,"38,432",733.91,02/20/2014,675.59 or 15%,516.16 or -7%,Target (675.59) reached on 02/18/2014,94,Tall,
GODFRYPHLP.txt,1722,Broadening bottom (BB),10/05/2017,11/13/2017,Down,12/06/2017,980,975,"117,769",670.95,07/19/2018,883.75 or -10%,1057.88 or 5%,Stop (1057.88) triggered on 01/11/2018,40,Short,
GODFRYPHLP.txt,1722,Broadening bottom (BB),03/03/2021,04/01/2021,Down,04/19/2021,845,845,"52,561",841.5,04/19/2021,755 or -11%,927.86 or 5%,Stop (927.86) triggered on 05/19/2021,30,Short,
GOKEX.txt,513.95,Broadening bottom (BB),10/04/2007,11/21/2007,Up,12/19/2007,254.95,255,"36,098",274.75,01/09/2008,284.2 or 11%,244.24 or -4%,Stop (244.24) triggered on 01/22/2008,49,Short,
GOKEX.txt,513.95,Broadening bottom (BB),02/14/2012,03/06/2012,Down,04/30/2012,74.2,72,"1,259",63,06/05/2012,64.45 or -13%,89.68 or 12%,Target (64.45) reached on 05/24/2012,22,Short,
GPPL.txt,115.55,Broadening bottom (BB),03/05/2012,04/18/2012,Down,05/14/2012,54,54,"237,361",46.15,05/16/2012,46 or -15%,62.92 or 8%,Target (46) reached on 11/19/2012,45,Tall,
GPPL.txt,115.55,Broadening bottom (BB),08/24/2021,09/21/2021,Up,09/30/2021,107.5,110,"799,343",119,10/19/2021,116.7 or 9%,95.57 or -6%,Target (116.7) reached on 10/18/2021,29,Short,
GPPL.txt,115.55,Broadening bottom (BB),12/27/2021,02/16/2022,Down,02/22/2022,89.3,87.3,"669,103",76.05,03/31/2022,76.3 or -15%,99.35 or 7%,Target (76.3) reached on 03/31/2022,52,Tall,
GRAPHITE.txt,421.65,Broadening bottom (BB),12/11/2019,02/10/2020,Down,02/17/2020,280.55,266,"1,612,850",128,03/13/2020,231.3 or -18%,315.72 or 7%,Target (231.3) reached on 02/28/2020,62,Tall,
GRAVITA.txt,628.25,Broadening bottom (BB),10/15/2013,10/28/2013,Up,11/01/2013,27.8,37.1,"48,611",37.1,11/05/2013,30.5 or 10%,22.66 or -13%,Target (30.5) reached on 11/01/2013,14,Short,
GREENPLY.txt,176.5,Broadening bottom (BB),02/26/2015,05/25/2015,Down,06/12/2015,180.11,180.11,"56,020",155,06/16/2015,133.22 or -26%,206.46 or 10%,Stop (206.46) triggered on 07/15/2015,89,Tall,
GRINDWELL.txt,2220.65,Broadening bottom (BB),08/08/2012,09/25/2012,Up,09/28/2012,132,134.63,"8,161",139.68,10/01/2012,141.5 or 7%,119.81 or -5%,Stop (119.81) triggered on 03/04/2013,49,Short,
GRINDWELL.txt,2220.65,Broadening bottom (BB),11/03/2015,01/13/2016,Down,01/18/2016,341.52,320.6,"33,716",286.3,02/25/2016,296.19 or -13%,392.18 or 8%,Target (296.19) reached on 02/12/2016,72,Short,
GRINDWELL.txt,2220.65,Broadening bottom (BB),02/09/2018,04/05/2018,Up,05/11/2018,530,540,"33,309",588.8,06/11/2018,580 or 9%,491.16 or -5%,Stop (491.16) triggered on 05/23/2018,56,Short,
GRINDWELL.txt,2220.65,Broadening bottom (BB),06/19/2020,08/13/2020,Up,08/19/2020,530,546.95,"27,231",654.5,09/16/2020,583.55 or 10%,493.24 or -5%,Stop (493.24) triggered on 09/01/2020,56,Short,
GRPLTD.txt,3685,Broadening bottom (BB),06/29/2021,10/05/2021,Up,12/14/2021,1036.05,1099.85,"1,630",1593.8,01/21/2022,1170.6 or 13%,874.32 or -10%,Target (1170.6) reached on 01/05/2022,99,Tall,
GSFC.txt,162.75,Broadening bottom (BB),01/20/2023,02/08/2023,Down,03/27/2023,120.3,119.3,"2,364,044",116,03/28/2023,106.6 or -11%,130.5 or 5%,Stop (130.5) triggered on 04/13/2023,20,Short,
GTL.txt,6.15,Broadening bottom (BB),02/25/2010,04/05/2010,Down,05/04/2010,401.9,399,"166,964",382.5,05/27/2010,379.8 or -5%,426.45 or 3%,Stop (426.45) triggered on 06/15/2010,40,Short,
GUJAPOLLO.txt,191.8,Broadening bottom (BB),11/24/2008,12/23/2008,Down,02/24/2009,53.95,53.95,"11,954",51.3,02/26/2009,38.5 or -29%,65.7 or 15%,Stop (65.7) triggered on 04/08/2009,30,Tall,
GUJAPOLLO.txt,191.8,Broadening bottom (BB),01/02/2019,02/13/2019,Down,02/20/2019,146.05,146.05,"2,045",139.05,02/26/2019,121.15 or -17%,168.48 or 12%,Target (121.15) reached on 06/19/2019,43,Tall,
GUJAPOLLO.txt,191.8,Broadening bottom (BB),01/22/2020,02/20/2020,Down,03/02/2020,116.05,115.7,"3,436",95,03/13/2020,97.1 or -16%,140.22 or 11%,Target (97.1) reached on 03/13/2020,30,Short,
GUJAPOLLO.txt,191.8,Broadening bottom (BB),09/01/2021,02/02/2022,Down,06/22/2022,197.25,195.3,"9,384",185.35,08/25/2022,150.45 or -24%,221.88 or 8%,Stop (221.88) triggered on 09/13/2022,155,Tall,
HARRMALAYA.txt,130.45,Broadening bottom (BB),05/05/2011,10/24/2011,Down,12/16/2011,57.6,56.1,"24,328",52,12/21/2011,26.25 or -54%,64.9 or 10%,Stop (64.9) triggered on 12/30/2011,173,Tall,
HATSUN.txt,919.6,Broadening bottom (BB),12/09/2022,05/02/2023,None yet,,,0,"22,322",,,,882.46 or -4%,Open,145,Tall,
HCLTECH.txt,1168.65,Broadening bottom (BB),06/20/2017,07/11/2017,Up,07/18/2017,434.5,442.5,"3,010,621",554,04/23/2018,454.6 or 5%,405.46 or -4%,Target (454.6) reached on 07/24/2017,22,Short,
HDFC.txt,2658.55,Broadening bottom (BB),11/20/2013,04/10/2014,Up,05/20/2014,934.4,940,"3,039,904",1402.3,03/04/2015,1113.8 or 19%,848.83 or -6%,Stop (848.83) triggered on 05/30/2014,142,Tall,
HDFCLIFE.txt,643.7,Broadening bottom (BB),02/02/2018,04/03/2018,Up,04/25/2018,508.3,512.95,"1,857,433",548.25,05/14/2018,600.5 or 18%,460.9 or -6%,Stop (460.9) triggered on 06/26/2018,61,Tall,
HEIDELBERG.txt,173.1,Broadening bottom (BB),08/14/2019,01/23/2020,Up,02/27/2020,207.85,207.85,"377,224",217.75,02/27/2020,243.15 or 17%,181.5 or -8%,Stop (181.5) triggered on 03/06/2020,163,Tall,
HGINFRA.txt,868.15,Broadening bottom (BB),08/03/2018,10/10/2018,Up,03/06/2019,250.5,266.05,"70,819",307.85,05/31/2019,330.5 or 32%,174.18 or -13%,Stop (174.18) triggered on 03/13/2020,69,Tall,
HGS.txt,1078.9,Broadening bottom (BB),12/31/2012,01/24/2013,Down,02/06/2013,297.3,297.3,"1,537",250,03/21/2013,284.6 or -4%,309.36 or 3%,Target (284.6) reached on 02/12/2013,25,Short,
HIL.txt,3186.65,Broadening bottom (BB),12/17/2014,07/15/2015,Up,07/30/2015,773,808,"24,003",849.8,08/10/2015,965.05 or 25%,680.58 or -9%,Stop (680.58) triggered on 08/24/2015,211,Tall,
HIMATSEIDE.txt,119.05,Broadening bottom (BB),02/28/2017,06/23/2017,Down,08/10/2017,312.4,295,"159,043",290.05,08/11/2017,241 or -23%,351.82 or 7%,Stop (351.82) triggered on 09/01/2017,116,Tall,
HINDCOMPOS.txt,328.9,Broadening bottom (BB),06/29/2012,08/31/2012,Down,09/05/2012,128.5,126.67,284,87.33,03/04/2013,110.33 or -14%,140.18 or 6%,Target (110.33) reached on 02/11/2013,64,Tall,
HINDCOPPER.txt,117.1,Broadening bottom (BB),10/05/2012,11/02/2012,Down,11/21/2012,247.6,229,"206,853",223.95,11/22/2012,222.7 or -10%,274.28 or 7%,Stop (274.28) triggered on 11/22/2012,29,Short,
HINDNATGLS.txt,12.15,Broadening bottom (BB),03/12/2014,04/30/2014,Up,06/09/2014,158.3,167,642,168,06/10/2014,181.6 or 15%,137.5 or -8%,Stop (137.5) triggered on 09/05/2014,50,Tall,
HINDNATGLS.txt,12.15,Broadening bottom (BB),09/12/2014,10/07/2014,Down,11/14/2014,128.65,128,"1,605",108.25,12/17/2014,114.3 or -11%,143.92 or 6%,Target (114.3) reached on 12/12/2014,26,Short,
HINDNATGLS.txt,12.15,Broadening bottom (BB),05/13/2015,06/29/2015,Down,08/13/2015,105.2,96.05,787,80,08/21/2015,91.4 or -13%,120.49 or 10%,Target (91.4) reached on 08/21/2015,48,Short,
HINDOILEXP.txt,215.45,Broadening bottom (BB),10/20/2022,05/04/2023,Up,05/12/2023,171.35,173.05,"688,736",,,226.95 or 32%,151.22 or -8%,Open,197,Tall,
HINDPETRO.txt,272.95,Broadening bottom (BB),12/09/2005,01/30/2006,Down,05/22/2006,67.09,66.89,"1,436,688",46.9,06/13/2006,52.62 or -22%,79.34 or 9%,Target (52.62) reached on 06/08/2006,53,Tall,
HINDUNILVR.txt,2676.1,Broadening bottom (BB),04/30/2021,08/23/2021,Up,08/27/2021,2672.85,2691.6,"1,384,880",2859.3,09/21/2021,3027.7 or 13%,2536.43 or -4%,Stop (2536.43) triggered on 10/19/2021,116,Tall,
HIRECT.txt,295.85,Broadening bottom (BB),04/28/2020,06/09/2020,Up,06/22/2020,138.65,141.85,"9,633",142,06/23/2020,167.9 or 21%,120.08 or -9%,Stop (120.08) triggered on 06/30/2020,43,Tall,
HMVL.txt,60.3,Broadening bottom (BB),08/03/2012,08/24/2012,Up,09/24/2012,121.95,124,"5,485",156.9,01/09/2013,139.9 or 15%,100.18 or -12%,Target (139.9) reached on 11/21/2012,22,Tall,
HONDAPOWER.txt,2195.8,Broadening bottom (BB),08/17/2022,09/23/2022,Up,10/10/2022,1575,1620,"10,850",2918,12/05/2022,1715 or 9%,1388.92 or -7%,Target (1715) reached on 10/31/2022,38,Short,
HUHTAMAKI.txt,280.55,Broadening bottom (BB),03/04/2013,04/03/2013,Down,05/06/2013,60.75,60.75,"22,923",59.65,05/06/2013,55.5 or -9%,65.62 or 5%,Stop (65.62) triggered on 05/08/2013,31,Short,
HUHTAMAKI.txt,280.55,Broadening bottom (BB),03/15/2021,06/04/2021,Up,07/13/2021,309.7,311.75,"202,605",328,08/04/2021,359.2 or 16%,280.11 or -6%,Stop (280.11) triggered on 08/11/2021,82,Tall,
ICICIBANK.txt,925.55,Broadening bottom (BB),06/16/2014,07/23/2014,Up,08/18/2014,302.48,308,"14,398,918",393.4,01/28/2015,338.3 or 12%,278.51 or -5%,Target (338.3) reached on 11/07/2014,38,Short,
ICICIBANK.txt,925.55,Broadening bottom (BB),01/08/2020,02/28/2020,Down,03/06/2020,492.2,475,"15,726,727",268.3,03/24/2020,433.7 or -12%,534.22 or 5%,Target (433.7) reached on 03/12/2020,52,Short,
ICICIGI.txt,1292.25,Broadening bottom (BB),05/04/2018,10/03/2018,Up,03/01/2019,932.4,953,"285,279",1283.4,05/28/2019,1226 or 31%,859.11 or -6%,Target (1226) reached on 05/28/2019,153,Tall,
ICRA.txt,4960,Broadening bottom (BB),07/12/2012,08/03/2012,Down,08/21/2012,1161,1150,"4,193",1110,08/30/2012,1045.05 or -10%,1229.26 or 5%,Stop (1229.26) triggered on 09/27/2012,23,Short,
IDFCFIRSTB.txt,82.8,Broadening bottom (BB),09/27/2017,11/16/2017,Down,12/05/2017,54,53.7,"7,678,891",51.2,12/18/2017,44.2 or -18%,56.59 or 3%,Stop (56.59) triggered on 01/05/2018,51,Tall,
IEX.txt,130.7,Broadening bottom (BB),05/18/2018,09/28/2018,Down,10/23/2018,154.12,154.12,"217,581",112.05,09/13/2019,130.24 or -15%,178.77 or 6%,Target (130.24) reached on 08/21/2019,134,Tall,
IEX.txt,130.7,Broadening bottom (BB),06/21/2019,08/09/2019,Down,08/21/2019,135.65,129.6,"181,617",112.05,09/13/2019,121.3 or -11%,159.28 or 8%,Target (121.3) reached on 09/13/2019,50,Short,
IFBAGRO.txt,531.3,Broadening bottom (BB),03/27/2017,04/26/2017,Down,05/22/2017,431,422.5,"6,025",373.1,05/30/2017,398.7 or -7%,494.41 or 8%,Target (398.7) reached on 05/24/2017,31,Short,
IGL.txt,466.25,Broadening bottom (BB),01/03/2023,01/27/2023,Up,02/08/2023,436,436,"1,744,569",,,462.65 or 6%,392.14 or -6%,Target (462.65) reached on 04/06/2023,25,Short,
IGPL.txt,510.95,Broadening bottom (BB),02/18/2010,03/16/2010,Down,05/19/2010,42,42,"6,815",38.8,06/28/2010,32.3 or -23%,47.66 or 9%,Stop (47.66) triggered on 05/20/2010,27,Tall,
IMFA.txt,302.2,Broadening bottom (BB),12/16/2010,02/11/2011,Down,04/18/2011,544.6,544.6,"3,715",431.3,05/20/2011,429.5 or -21%,610.32 or 9%,Target (429.5) reached on 06/22/2011,58,Tall,
IMPAL.txt,753,Broadening bottom (BB),12/12/2005,12/26/2005,Down,12/30/2005,277.2,277.2,"395,843",215,03/07/2006,242.4 or -13%,308.81 or 8%,Target (242.4) reached on 02/03/2006,15,Short,
